myo,pi,power,displacement_nm,time_on_ms,force
WT,30mM-Pi,1.5-W,22.18752905,45.8,0.887501162
WT,30mM-Pi,1.5-W,22.4601757,77,0.898407028
WT,30mM-Pi,1.5-W,28.05839045,61.4,1.122335618
WT,30mM-Pi,1.5-W,40.34390971,28.2,1.6137563884
WT,30mM-Pi,1.5-W,7.092201937,61,0.28368807748
WT,30mM-Pi,1.5-W,39.32600911,42.6,1.5730403644
WT,30mM-Pi,1.5-W,24.48448345,41.8,0.979379338
WT,30mM-Pi,1.5-W,30.318246,89,1.21272984
WT,30mM-Pi,1.5-W,19.74289026,50.6,0.7897156104
WT,30mM-Pi,1.5-W,16.8975411,38.6,0.675901644
WT,30mM-Pi,1.5-W,35.85834257,88.4,1.4343337028
WT,30mM-Pi,1.5-W,35.93404648,23.8,1.4373618592
WT,30mM-Pi,1.5-W,13.41703673,69.2,0.5366814692
WT,30mM-Pi,1.5-W,12.79809816,52.6,0.5119239264
WT,30mM-Pi,1.5-W,17.22652397,78.2,0.6890609588
WT,30mM-Pi,1.5-W,33.15515362,96.6,1.3262061448
WT,30mM-Pi,1.5-W,20.62799116,46.2,0.8251196464
WT,30mM-Pi,1.5-W,22.3109123,59.4,0.892436492
WT,30mM-Pi,1.5-W,19.84178423,34.4,0.7936713692
WT,30mM-Pi,1.5-W,31.49714291,58.6,1.2598857164
WT,30mM-Pi,1.5-W,15.50433702,169.8,0.6201734808
WT,30mM-Pi,1.5-W,30.38815961,235.4,1.2155263844
WT,30mM-Pi,1.5-W,18.34095176,36.2,0.7336380704
WT,30mM-Pi,1.5-W,30.12610015,49.4,1.205044006
WT,30mM-Pi,1.5-W,10.67017631,42.8,0.4268070524
WT,30mM-Pi,1.5-W,29.9331592,41.8,1.197326368
WT,30mM-Pi,1.5-W,9.521986184,89.2,0.38087944736
WT,30mM-Pi,1.5-W,28.17681864,43,1.1270727456
WT,30mM-Pi,1.5-W,26.88315176,34.8,1.0753260704
WT,30mM-Pi,1.5-W,5.35521,111.8,0.2142084
WT,30mM-Pi,1.5-W,25.03214165,98.8,1.001285666
WT,30mM-Pi,1.5-W,24.073308,19.4,0.96293232
WT,30mM-Pi,1.5-W,14.80148293,70.8,0.5920593172
WT,30mM-Pi,1.5-W,21.37099728,162,0.8548398912
WT,30mM-Pi,1.5-W,20.86744521,19.4,0.8346978084
WT,30mM-Pi,1.5-W,32.13753506,162.6,1.2855014024
WT,30mM-Pi,1.5-W,14.88828495,81.6,0.595531398
WT,30mM-Pi,1.5-W,21.57704861,198.4,0.8630819444
WT,30mM-Pi,1.5-W,23.22589243,38.2,0.9290356972
WT,30mM-Pi,1.5-W,10.47044593,55.2,0.4188178372
WT,30mM-Pi,1.5-W,28.70695099,101.2,1.1482780396
WT,30mM-Pi,1.5-W,22.06341865,24.2,0.882536746
WT,30mM-Pi,1.5-W,31.18937127,39.6,1.2475748508
WT,30mM-Pi,1.5-W,16.68369876,45,0.6673479504
WT,30mM-Pi,1.5-W,29.18907505,24.6,1.167563002
WT,30mM-Pi,1.5-W,26.25633146,58.8,1.0502532584
WT,30mM-Pi,1.5-W,17.959137,333.2,0.71836548
WT,30mM-Pi,1.5-W,22.40067791,59.2,0.8960271164
WT,30mM-Pi,1.5-W,39.8551545,91.6,1.59420618
WT,30mM-Pi,1.5-W,13.83758492,133.4,0.5535033968
WT,30mM-Pi,1.5-W,15.91030345,40.4,0.636412138
WT,30mM-Pi,1.5-W,37.46167683,21.2,1.4984670732
WT,30mM-Pi,1.5-W,27.37940333,60,1.0951761332
WT,30mM-Pi,1.5-W,20.7267704,45.2,0.829070816
WT,30mM-Pi,1.5-W,24.60946726,211.2,0.9843786904
WT,30mM-Pi,1.5-W,16.63348644,98.8,0.6653394576
WT,30mM-Pi,1.5-W,26.61741092,96.6,1.0646964368
WT,30mM-Pi,1.5-W,22.23479833,84,0.8893919332
WT,30mM-Pi,1.5-W,23.450028,186.4,0.93800112
WT,30mM-Pi,1.5-W,23.84757956,41,0.9539031824
WT,30mM-Pi,1.5-W,26.41167569,105.2,1.0564670276
WT,30mM-Pi,1.5-W,13.56126284,24.6,0.5424505136
WT,30mM-Pi,1.5-W,12.81156282,105.4,0.5124625128
WT,30mM-Pi,1.5-W,22.09708257,104,0.8838833028
WT,30mM-Pi,1.5-W,30.59140234,23,1.2236560936
WT,30mM-Pi,1.5-W,14.92810934,27.2,0.5971243736
WT,30mM-Pi,1.5-W,21.16793016,41.4,0.8467172064
WT,30mM-Pi,1.5-W,28.58317717,177.6,1.1433270868
WT,30mM-Pi,1.5-W,24.0135957,30.2,0.960543828
WT,30mM-Pi,1.5-W,24.227631,35.8,0.96910524
WT,30mM-Pi,1.5-W,23.3382223,51.4,0.933528892
WT,30mM-Pi,1.5-W,33.03659265,161.2,1.321463706
WT,30mM-Pi,1.5-W,26.36997414,60.4,1.0547989656
WT,30mM-Pi,1.5-W,19.72001165,67,0.788800466
WT,30mM-Pi,1.5-W,23.64721405,67.4,0.945888562
WT,30mM-Pi,1.5-W,30.69519899,33.6,1.2278079596
WT,30mM-Pi,1.5-W,7.998297488,48,0.31993189952
WT,30mM-Pi,1.5-W,31.18814557,47.6,1.2475258228
WT,30mM-Pi,1.5-W,13.11354992,31.2,0.5245419968
WT,30mM-Pi,1.5-W,26.66372684,120.2,1.0665490736
WT,30mM-Pi,1.5-W,25.90953195,48.4,1.036381278
WT,30mM-Pi,1.5-W,26.432448,50.2,1.05729792
WT,30mM-Pi,1.5-W,27.97676849,23.6,1.1190707396
WT,30mM-Pi,1.5-W,15.80637818,36.8,0.6322551272
WT,30mM-Pi,1.5-W,14.9070075,65.6,0.5962803
WT,30mM-Pi,1.5-W,25.121426,113,1.00485704
WT,30mM-Pi,1.5-W,11.71484894,34.8,0.4685939576
WT,30mM-Pi,1.5-W,15.7474694,23,0.629898776
WT,30mM-Pi,1.5-W,29.0568766,50.8,1.162275064
WT,30mM-Pi,1.5-W,21.05979423,31.2,0.8423917692
WT,30mM-Pi,1.5-W,27.33721763,63.2,1.0934887052
WT,30mM-Pi,1.5-W,25.87503977,22.4,1.0350015908
WT,30mM-Pi,1.5-W,23.232713,44.6,0.92930852
WT,30mM-Pi,1.5-W,31.71818843,114.6,1.2687275372
WT,30mM-Pi,1.5-W,29.14494495,27.8,1.165797798
WT,30mM-Pi,1.5-W,19.29383577,26.2,0.7717534308
WT,30mM-Pi,1.5-W,24.17148402,44.4,0.9668593608
WT,30mM-Pi,1.5-W,24.08260153,35.2,0.9633040612
WT,30mM-Pi,1.5-W,22.13921504,32.8,0.8855686016
WT,30mM-Pi,1.5-W,31.65967747,123.8,1.2663870988
WT,30mM-Pi,1.5-W,22.6215162,55.8,0.904860648
WT,30mM-Pi,1.5-W,13.71994863,35.8,0.5487979452
WT,30mM-Pi,1.5-W,16.46105092,73,0.6584420368
WT,30mM-Pi,1.5-W,28.88455398,238,1.1553821592
WT,30mM-Pi,1.5-W,44.129792,449.2,1.76519168
WT,30mM-Pi,1.5-W,22.12923595,26,0.885169438
WT,30mM-Pi,1.5-W,11.10721042,112,0.4442884168
WT,30mM-Pi,1.5-W,10.24809369,72.2,0.4099237476
WT,30mM-Pi,1.5-W,12.255341,26.8,0.49021364
WT,30mM-Pi,1.5-W,32.21980573,33.6,1.2887922292
WT,30mM-Pi,1.5-W,19.41574537,71,0.7766298148
WT,30mM-Pi,1.5-W,47.85017462,582.6,1.9140069848
WT,30mM-Pi,1.5-W,22.77040975,29.8,0.91081639
WT,30mM-Pi,1.5-W,6.751739775,58.2,0.270069591
WT,30mM-Pi,1.5-W,8.185192128,59.8,0.32740768512
WT,30mM-Pi,1.5-W,28.70639339,26.6,1.1482557356
WT,30mM-Pi,1.5-W,40.28107861,31,1.6112431444
WT,30mM-Pi,1.5-W,23.47656594,132.8,0.9390626376
WT,30mM-Pi,1.5-W,11.75014343,42.8,0.4700057372
WT,30mM-Pi,1.5-W,29.976324,534.4,1.19905296
WT,30mM-Pi,1.5-W,19.32778804,65.4,0.7731115216
WT,30mM-Pi,1.5-W,22.95998373,34.8,0.9183993492
WT,30mM-Pi,1.5-W,19.42307057,106.6,0.7769228228
WT,30mM-Pi,1.5-W,5.000346953,57.6,0.20001387812
WT,30mM-Pi,1.5-W,24.10797063,75.8,0.9643188252
WT,30mM-Pi,1.5-W,19.03685448,46,0.7614741792
WT,30mM-Pi,1.5-W,22.82308017,43.2,0.9129232068
WT,30mM-Pi,1.5-W,24.02340304,42,0.9609361216
WT,30mM-Pi,1.5-W,19.598335,50.2,0.7839334
WT,30mM-Pi,1.5-W,19.74350414,37.4,0.7897401656
WT,30mM-Pi,1.5-W,19.5029887,73.6,0.780119548
WT,30mM-Pi,1.5-W,20.18291462,157.8,0.8073165848
WT,30mM-Pi,1.5-W,13.14439601,138.6,0.5257758404
WT,30mM-Pi,1.5-W,22.65884222,126.8,0.9063536888
WT,30mM-Pi,1.5-W,23.34432868,62,0.9337731472
WT,30mM-Pi,1.5-W,21.09711334,122.6,0.8438845336
WT,30mM-Pi,1.5-W,10.97096146,24,0.4388384584
WT,30mM-Pi,1.5-W,19.19029847,67.6,0.7676119388
WT,30mM-Pi,1.5-W,24.51825851,34,0.9807303404
WT,30mM-Pi,1.5-W,21.06595823,48.6,0.8426383292
WT,30mM-Pi,1.5-W,32.88666262,26.2,1.3154665048
WT,30mM-Pi,1.5-W,19.93228867,36.8,0.7972915468
WT,30mM-Pi,1.5-W,16.7032393,38.8,0.668129572
WT,30mM-Pi,1.5-W,9.4492776,49.4,0.377971104
WT,30mM-Pi,1.5-W,43.829013,33.8,1.75316052
WT,30mM-Pi,1.5-W,15.33449279,68,0.6133797116
WT,30mM-Pi,1.5-W,14.11917004,90.4,0.5647668016
WT,30mM-Pi,1.5-W,21.59419079,281.2,0.8637676316
WT,30mM-Pi,1.5-W,13.59974254,52,0.5439897016
WT,30mM-Pi,1.5-W,15.23272041,67.2,0.6093088164
WT,30mM-Pi,1.5-W,32.77326461,53.4,1.3109305844
WT,30mM-Pi,1.5-W,10.354239,199,0.41416956
WT,30mM-Pi,1.5-W,30.68780695,35.8,1.227512278
WT,30mM-Pi,1.5-W,18.44472895,71.4,0.737789158
WT,30mM-Pi,1.5-W,36.63127607,126.6,1.4652510428
WT,30mM-Pi,1.5-W,36.08093445,75.8,1.443237378
WT,30mM-Pi,1.5-W,45.64184066,176.8,1.8256736264
WT,30mM-Pi,1.5-W,26.92233601,35.6,1.0768934404
WT,30mM-Pi,1.5-W,27.60288582,89.8,1.1041154328
WT,30mM-Pi,1.5-W,18.19813799,57.2,0.7279255196
WT,30mM-Pi,1.5-W,25.37704511,25.4,1.0150818044
WT,30mM-Pi,1.5-W,24.78040345,243.4,0.991216138
WT,30mM-Pi,1.5-W,18.78954,56.8,0.7515816
WT,30mM-Pi,1.5-W,31.40602245,89.8,1.256240898
WT,30mM-Pi,1.5-W,14.05293438,188.8,0.5621173752
WT,30mM-Pi,1.5-W,15.837633,44.4,0.63350532
WT,30mM-Pi,1.5-W,31.788826,68,1.27155304
WT,30mM-Pi,1.5-W,16.54462191,57.6,0.6617848764
WT,30mM-Pi,1.5-W,31.92452705,50.6,1.276981082
WT,30mM-Pi,1.5-W,34.56448047,79,1.3825792188
WT,30mM-Pi,1.5-W,27.05251785,31,1.082100714
WT,30mM-Pi,1.5-W,39.57959621,27.2,1.5831838484
WT,30mM-Pi,1.5-W,22.09683291,63.8,0.8838733164
WT,30mM-Pi,1.5-W,17.991771,119.6,0.71967084
WT,30mM-Pi,1.5-W,41.49054673,80,1.6596218692
WT,30mM-Pi,1.5-W,22.27347131,64.6,0.8909388524
WT,30mM-Pi,1.5-W,23.05912863,35.4,0.9223651452
WT,30mM-Pi,1.5-W,21.76617799,41,0.8706471196
WT,30mM-Pi,1.5-W,22.17532982,57,0.8870131928
WT,30mM-Pi,1.5-W,18.81314979,109,0.7525259916
WT,30mM-Pi,1.5-W,12.645087,187.2,0.50580348
WT,30mM-Pi,1.5-W,19.31296627,35,0.7725186508
WT,30mM-Pi,1.5-W,24.42613787,143.2,0.9770455148
WT,30mM-Pi,1.5-W,23.62680822,41,0.9450723288
WT,30mM-Pi,1.5-W,23.66498122,26,0.9465992488
WT,30mM-Pi,1.5-W,30.360694,49,1.21442776
WT,30mM-Pi,1.5-W,32.40311765,131.6,1.296124706
WT,30mM-Pi,1.5-W,14.35417319,142.6,0.5741669276
WT,30mM-Pi,1.5-W,20.02274667,182.2,0.8009098668
WT,30mM-Pi,1.5-W,15.56273777,43,0.6225095108
WT,30mM-Pi,1.5-W,16.31434927,51.4,0.6525739708
WT,30mM-Pi,1.5-W,15.11290892,39.8,0.6045163568
WT,30mM-Pi,1.5-W,15.45792122,92.6,0.6183168488
WT,30mM-Pi,1.5-W,14.7262395,60,0.58904958
WT,30mM-Pi,1.5-W,15.64929644,27.6,0.6259718576
WT,30mM-Pi,1.5-W,19.09014096,27,0.7636056384
WT,30mM-Pi,1.5-W,31.51616733,64.8,1.2606466932
WT,30mM-Pi,1.5-W,17.147501,99.6,0.68590004
WT,30mM-Pi,1.5-W,25.430069,32.6,1.01720276
WT,30mM-Pi,1.5-W,9.481088522,50,0.37924354088
WT,30mM-Pi,1.5-W,9.407863672,67.2,0.37631454688
WT,30mM-Pi,1.5-W,20.97826034,45.8,0.8391304136
WT,30mM-Pi,1.5-W,14.651052,95.2,0.58604208
WT,30mM-Pi,1.5-W,13.28567736,28,0.5314270944
WT,30mM-Pi,1.5-W,10.50612993,35,0.4202451972
WT,30mM-Pi,1.5-W,18.76412817,71,0.7505651268
WT,30mM-Pi,1.5-W,44.90492703,370,1.7961970812
WT,30mM-Pi,1.5-W,20.11962514,98.2,0.8047850056
WT,30mM-Pi,1.5-W,14.03285142,27.2,0.5613140568
WT,30mM-Pi,1.5-W,28.38531614,83.6,1.1354126456
WT,30mM-Pi,1.5-W,25.2293709,42,1.009174836
WT,30mM-Pi,1.5-W,12.25392,59.4,0.4901568
WT,30mM-Pi,1.5-W,35.95333914,50.6,1.4381335656
WT,30mM-Pi,1.5-W,19.53739544,32,0.7814958176
WT,30mM-Pi,1.5-W,9.510441135,94.2,0.3804176454
WT,30mM-Pi,1.5-W,21.89213727,27.4,0.8756854908
WT,30mM-Pi,1.5-W,33.92000498,219.4,1.3568001992
WT,30mM-Pi,1.5-W,7.553672,53,0.30214688
WT,30mM-Pi,1.5-W,15.62172863,47.6,0.6248691452
WT,30mM-Pi,1.5-W,16.7546364,50.2,0.670185456
WT,30mM-Pi,1.5-W,26.15556737,89,1.0462226948
WT,30mM-Pi,1.5-W,24.41012397,152.8,0.9764049588
WT,30mM-Pi,1.5-W,21.47536717,69.2,0.8590146868
WT,30mM-Pi,1.5-W,16.09414358,52,0.6437657432
WT,30mM-Pi,1.5-W,27.98269959,28.6,1.1193079836
WT,30mM-Pi,1.5-W,19.07074815,132.6,0.762829926
WT,30mM-Pi,1.5-W,23.75576008,35.4,0.9502304032
WT,30mM-Pi,1.5-W,9.699233242,70.6,0.38796932968
WT,30mM-Pi,1.5-W,32.28105966,355.4,1.2912423864
WT,30mM-Pi,1.5-W,30.23206439,35.8,1.2092825756
WT,30mM-Pi,1.5-W,21.33894681,42.8,0.8535578724
WT,30mM-Pi,1.5-W,12.15233971,41.4,0.4860935884
WT,30mM-Pi,1.5-W,32.46812635,30.6,1.298725054
WT,30mM-Pi,1.5-W,30.05674623,172.8,1.2022698492
WT,30mM-Pi,1.5-W,17.13658384,36.4,0.6854633536
WT,30mM-Pi,1.5-W,33.57498781,78.8,1.3429995124
WT,30mM-Pi,1.5-W,10.50432137,82.2,0.4201728548
WT,30mM-Pi,1.5-W,32.97292588,215.8,1.3189170352
WT,30mM-Pi,1.5-W,13.550019,498.2,0.54200076
WT,30mM-Pi,1.5-W,27.32943275,52.8,1.09317731
WT,30mM-Pi,1.5-W,21.80254236,33,0.8721016944
WT,30mM-Pi,1.5-W,9.927498,58.6,0.39709992
WT,30mM-Pi,1.5-W,13.33968257,49.8,0.5335873028
WT,30mM-Pi,1.5-W,27.29471085,33.4,1.091788434
WT,30mM-Pi,1.5-W,12.47682559,28.8,0.4990730236
WT,30mM-Pi,1.5-W,12.008283,198,0.48033132
WT,30mM-Pi,1.5-W,22.36334191,71,0.8945336764
WT,30mM-Pi,1.5-W,28.27826346,34.6,1.1311305384
WT,30mM-Pi,1.5-W,33.21158756,30.8,1.3284635024
WT,30mM-Pi,1.5-W,24.95008781,47,0.9980035124
WT,30mM-Pi,1.5-W,22.4743008,50.6,0.898972032
WT,30mM-Pi,1.5-W,10.33341019,36,0.4133364076
WT,30mM-Pi,1.5-W,23.6654237,99.8,0.946616948
WT,30mM-Pi,1.5-W,18.61683161,41.6,0.7446732644
WT,30mM-Pi,1.5-W,24.88923344,57,0.9955693376
WT,30mM-Pi,1.5-W,26.4215153,54,1.056860612
WT,30mM-Pi,1.5-W,27.25416506,39.8,1.0901666024
WT,30mM-Pi,1.5-W,30.54893692,191.8,1.2219574768
WT,30mM-Pi,1.5-W,27.61267473,33.6,1.1045069892
WT,30mM-Pi,1.5-W,15.62354611,45.4,0.6249418444
WT,30mM-Pi,1.5-W,16.50619539,98,0.6602478156
WT,30mM-Pi,1.5-W,18.93982843,136.4,0.7575931372
WT,30mM-Pi,1.5-W,33.21892389,73.8,1.3287569556
WT,30mM-Pi,1.5-W,13.47832918,201.6,0.5391331672
WT,30mM-Pi,1.5-W,13.71947238,53,0.5487788952
WT,30mM-Pi,1.5-W,21.67471512,29.2,0.8669886048
WT,30mM-Pi,1.5-W,8.85708297,89.6,0.3542833188
WT,30mM-Pi,1.5-W,19.97408924,31.6,0.7989635696
WT,30mM-Pi,1.5-W,28.52504017,87,1.1410016068
WT,30mM-Pi,1.5-W,27.12924962,31,1.0851699848
WT,30mM-Pi,1.5-W,30.14251568,69.8,1.2057006272
WT,30mM-Pi,1.5-W,27.03381913,64.6,1.0813527652
WT,30mM-Pi,1.5-W,25.45637088,32,1.0182548352
WT,30mM-Pi,1.5-W,22.65314688,76.4,0.9061258752
WT,30mM-Pi,1.5-W,16.07016679,94.8,0.6428066716
WT,30mM-Pi,1.5-W,8.268908454,29.6,0.33075633816
WT,30mM-Pi,1.5-W,25.77017015,53.6,1.030806806
WT,30mM-Pi,1.5-W,18.28221852,102.4,0.7312887408
WT,30mM-Pi,1.5-W,36.95144345,41.4,1.478057738
WT,30mM-Pi,1.5-W,9.750804,196.6,0.39003216
WT,30mM-Pi,1.5-W,25.63534754,58,1.0254139016
WT,30mM-Pi,1.5-W,19.48957676,48.2,0.7795830704
WT,30mM-Pi,1.5-W,9.070375643,151.4,0.36281502572
WT,30mM-Pi,1.5-W,60.09894226,123.6,2.4039576904
WT,30mM-Pi,1.5-W,13.12795617,135,0.5251182468
WT,30mM-Pi,1.5-W,15.48278126,43.2,0.6193112504
WT,30mM-Pi,1.5-W,23.00335377,61.4,0.9201341508
WT,30mM-Pi,1.5-W,21.77005855,122.6,0.870802342
WT,30mM-Pi,1.5-W,24.5105595,36.4,0.98042238
WT,30mM-Pi,1.5-W,15.95236829,132,0.6380947316
WT,30mM-Pi,1.5-W,26.33464701,59.6,1.0533858804
WT,30mM-Pi,1.5-W,25.8551075,37.6,1.0342043
WT,30mM-Pi,1.5-W,29.12799864,41.6,1.1651199456
WT,30mM-Pi,1.5-W,33.76431755,41.4,1.350572702
WT,30mM-Pi,1.5-W,12.96909762,102.8,0.5187639048
WT,30mM-Pi,1.5-W,18.03404423,30.8,0.7213617692
WT,30mM-Pi,1.5-W,23.52873259,196.8,0.9411493036
WT,30mM-Pi,1.5-W,4.602385622,39.2,0.18409542488
WT,30mM-Pi,1.5-W,21.42563382,32,0.8570253528
WT,30mM-Pi,1.5-W,28.87697694,126.2,1.1550790776
WT,30mM-Pi,1.5-W,21.458472,74.4,0.85833888
WT,30mM-Pi,1.5-W,39.60843326,142.2,1.5843373304
WT,30mM-Pi,1.5-W,33.25603451,55,1.3302413804
WT,30mM-Pi,1.5-W,42.41336782,45,1.6965347128
WT,30mM-Pi,1.5-W,24.17148338,48.6,0.9668593352
WT,30mM-Pi,1.5-W,23.30909481,49.8,0.9323637924
WT,30mM-Pi,1.5-W,14.2762772,63.6,0.571051088
WT,30mM-Pi,1.5-W,19.0650561,59.8,0.762602244
WT,30mM-Pi,1.5-W,18.30151235,32.4,0.732060494
WT,30mM-Pi,1.5-W,14.6586425,31,0.5863457
WT,30mM-Pi,1.5-W,17.58347478,51.6,0.7033389912
WT,30mM-Pi,1.5-W,24.60498469,64.2,0.9841993876
WT,30mM-Pi,1.5-W,37.015524,69.4,1.48062096
WT,30mM-Pi,1.5-W,37.23441749,69.2,1.4893766996
WT,30mM-Pi,1.5-W,43.83128585,38,1.753251434
WT,30mM-Pi,1.5-W,18.31508662,85.2,0.7326034648
WT,30mM-Pi,1.5-W,8.3762805,56.4,0.33505122
WT,30mM-Pi,1.5-W,29.28757552,92.2,1.1715030208
WT,30mM-Pi,1.5-W,18.29343611,171.6,0.7317374444
WT,30mM-Pi,1.5-W,28.07693995,34.8,1.123077598
WT,30mM-Pi,1.5-W,28.05876518,78,1.1223506072
WT,30mM-Pi,1.5-W,28.94162063,75,1.1576648252
WT,30mM-Pi,1.5-W,17.26805591,43.8,0.6907222364
WT,30mM-Pi,1.5-W,23.02981811,39,0.9211927244
WT,30mM-Pi,1.5-W,33.62759401,76.6,1.3451037604
WT,30mM-Pi,1.5-W,36.18862195,37.8,1.447544878
WT,30mM-Pi,1.5-W,23.47324302,34.6,0.9389297208
WT,30mM-Pi,1.5-W,36.914094,47.4,1.47656376
WT,30mM-Pi,1.5-W,14.74780997,62.6,0.5899123988
WT,30mM-Pi,1.5-W,10.40887513,88,0.4163550052
WT,30mM-Pi,1.5-W,18.41774856,34.4,0.7367099424
WT,30mM-Pi,1.5-W,28.24332261,48.2,1.1297329044
WT,30mM-Pi,1.5-W,15.62654985,46.8,0.625061994
WT,30mM-Pi,1.5-W,33.13483223,139.4,1.3253932892
WT,30mM-Pi,1.5-W,21.91596577,42.4,0.8766386308
WT,30mM-Pi,1.5-W,9.595671241,59,0.38382684964
WT,30mM-Pi,1.5-W,7.295370637,141.8,0.29181482548
WT,30mM-Pi,1.5-W,14.19515112,45.4,0.5678060448
WT,30mM-Pi,1.5-W,18.65671352,54.8,0.7462685408
WT,30mM-Pi,1.5-W,31.39056375,105.2,1.25562255
WT,30mM-Pi,1.5-W,40.14171196,50.2,1.6056684784
WT,30mM-Pi,1.5-W,14.02980638,39.4,0.5611922552
WT,30mM-Pi,1.5-W,16.24184776,178.6,0.6496739104
WT,30mM-Pi,1.5-W,23.60591312,33.2,0.9442365248
WT,30mM-Pi,1.5-W,6.967819948,156.6,0.27871279792
WT,30mM-Pi,1.5-W,21.90882836,63.4,0.8763531344
WT,30mM-Pi,1.5-W,30.55704645,123.2,1.222281858
WT,30mM-Pi,1.5-W,17.09050697,36.8,0.6836202788
WT,30mM-Pi,1.5-W,23.69730046,38,0.9478920184
WT,30mM-Pi,1.5-W,17.59761628,51.8,0.7039046512
WT,30mM-Pi,1.5-W,24.96073246,41.2,0.9984292984
WT,30mM-Pi,1.5-W,15.29047769,45,0.6116191076
WT,30mM-Pi,1.5-W,15.6260464,38.6,0.625041856
WT,30mM-Pi,1.5-W,5.458851752,34.8,0.21835407008
WT,30mM-Pi,1.5-W,13.49186999,34.8,0.5396747996
WT,30mM-Pi,1.5-W,12.60681125,34.4,0.50427245
WT,30mM-Pi,1.5-W,43.37452056,49,1.7349808224
WT,30mM-Pi,1.5-W,10.3064863,58.8,0.412259452
WT,30mM-Pi,1.5-W,21.09573402,32.6,0.8438293608
WT,30mM-Pi,1.5-W,22.09165867,68.6,0.8836663468
WT,30mM-Pi,1.5-W,20.48749391,69.4,0.8194997564
WT,30mM-Pi,1.5-W,42.33896974,37.6,1.6935587896
WT,30mM-Pi,1.5-W,51.50936539,151.2,2.0603746156
WT,30mM-Pi,1.5-W,12.91430842,182.6,0.5165723368
WT,30mM-Pi,1.5-W,56.50405695,81,2.260162278
WT,30mM-Pi,1.5-W,21.06760654,172.2,0.8427042616
WT,30mM-Pi,1.5-W,25.25637209,66.8,1.0102548836
WT,30mM-Pi,1.5-W,25.06248176,33.8,1.0024992704
WT,30mM-Pi,1.5-W,29.422932,54.6,1.17691728
WT,30mM-Pi,1.5-W,8.797317613,48,0.35189270452
WT,30mM-Pi,1.5-W,42.89490567,143,1.7157962268
WT,30mM-Pi,1.5-W,31.01843021,58.6,1.2407372084
WT,30mM-Pi,1.5-W,25.618719,93.6,1.02474876
WT,30mM-Pi,1.5-W,21.69737365,187.8,0.867894946
WT,30mM-Pi,1.5-W,29.60173269,49.4,1.1840693076
WT,30mM-Pi,1.5-W,11.73430051,58.6,0.4693720204
WT,30mM-Pi,1.5-W,25.23151899,170.2,1.0092607596
WT,30mM-Pi,1.5-W,13.73072905,51.4,0.549229162
WT,30mM-Pi,1.5-W,28.25653231,36.2,1.1302612924
WT,30mM-Pi,1.5-W,39.28090773,86.6,1.5712363092
WT,30mM-Pi,1.5-W,30.17428698,72,1.2069714792
WT,30mM-Pi,1.5-W,13.056437,196.8,0.52225748
WT,30mM-Pi,1.5-W,56.54856154,172,2.2619424616
WT,30mM-Pi,1.5-W,16.29416093,58.8,0.6517664372
WT,30mM-Pi,1.5-W,22.39065346,40.2,0.8956261384
WT,30mM-Pi,1.5-W,23.52541217,194.8,0.9410164868
WT,30mM-Pi,1.5-W,16.4750707,61.6,0.659002828
WT,30mM-Pi,1.5-W,11.31997718,61.6,0.4527990872
WT,30mM-Pi,1.5-W,51.12303402,44.4,2.0449213608
WT,30mM-Pi,1.5-W,20.52502019,40.6,0.8210008076
WT,30mM-Pi,1.5-W,22.52707856,100.2,0.9010831424
WT,30mM-Pi,1.5-W,14.9321865,73.6,0.59728746
WT,30mM-Pi,1.5-W,30.61759553,58.6,1.2247038212
WT,30mM-Pi,1.5-W,22.29611475,73.2,0.89184459
WT,30mM-Pi,1.5-W,20.68481388,78.8,0.8273925552
WT,30mM-Pi,1.5-W,34.78586013,45,1.3914344052
WT,30mM-Pi,1.5-W,30.95562701,51,1.2382250804
WT,30mM-Pi,1.5-W,33.04095652,50.6,1.3216382608
WT,30mM-Pi,1.5-W,28.42168805,48.4,1.136867522
WT,30mM-Pi,1.5-W,10.38642385,219.8,0.415456954
WT,30mM-Pi,1.5-W,11.23489057,39,0.4493956228
WT,30mM-Pi,1.5-W,14.75037812,41.2,0.5900151248
WT,30mM-Pi,1.5-W,28.00595834,43.8,1.1202383336
WT,30mM-Pi,1.5-W,16.04199566,81.4,0.6416798264
WT,30mM-Pi,1.5-W,11.91063734,34.6,0.4764254936
WT,30mM-Pi,1.5-W,37.99291882,56.6,1.5197167528
WT,30mM-Pi,1.5-W,35.61232772,54.4,1.4244931088
WT,30mM-Pi,1.5-W,22.1926852,55.2,0.887707408
WT,30mM-Pi,1.5-W,21.18218641,55.4,0.8472874564
WT,30mM-Pi,1.5-W,22.82685691,61.2,0.9130742764
WT,30mM-Pi,1.5-W,21.25841363,76.6,0.8503365452
WT,30mM-Pi,1.5-W,27.131454,141,1.08525816
WT,30mM-Pi,1.5-W,28.51669036,128.8,1.1406676144
WT,30mM-Pi,1.5-W,13.42360936,86.4,0.5369443744
WT,30mM-Pi,1.5-W,17.87934816,42,0.7151739264
WT,30mM-Pi,1.5-W,22.6462719,157,0.905850876
WT,30mM-Pi,1.5-W,22.17615552,104.2,0.8870462208
WT,30mM-Pi,1.5-W,35.59318,64,1.4237272
WT,30mM-Pi,1.5-W,27.2315148,54,1.089260592
WT,30mM-Pi,1.5-W,24.0451285,108.6,0.96180514
WT,30mM-Pi,1.5-W,19.12231682,327.2,0.7648926728
