project,conditions,myosin type,Pi,Load,date,obs,time_off_ms,time_on_ms,displacement_nm,force,alyzer,index,hmm_state,num_windows,length_hz,start,start2,stop,cp_found_start,cp_found_stop,is_positive,keep,cp_displacements,trap_stiffness,myo_stiffness,front_sigl_ratio,back_sigl_ratio,cp_time_on_dp,cp_time_on_ms,hm_event_start,hm_event_stop,cp_event_start_dp,cp_event_stop_dp,conversion,peak_nm_index,time_to_peak_nm_ms,rate_to_peak_nm
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,1050,98.6,4.905003605,0.196200144,hm-model/cp,174,2,9,450,516460,103.292,516952,TRUE,TRUE,TRUE,TRUE,3.336737146,0.037477723,0.101262864,1.598917881,1.783397767,493,98.6,10330,10338,516460,516952,50,103.36,68,14.70588235
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-01,60,389.8,50.19756,2.0079024,hm-model/cp,38,2,23,1725,73576,14.7152,75524,TRUE,TRUE,TRUE,TRUE,34.148,0.009226478,0.021081522,1.039181544,1.823424631,1949,389.8,984,1006,73576,75524,75,14.7838,68.6,14.57725948
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,300,102.6,34.46634906,1.378653962,hm-model/cp,177,2,7,350,522756,104.5512,523268,TRUE,TRUE,TRUE,TRUE,23.44649596,0.042378191,0.089159574,1.462891357,4.080139504,513,102.6,10458,10464,522756,523268,50,104.62,68.8,14.53488372
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,550,83.4,7.173273792,0.286930952,hm-model/cp,255,2,5,250,677604,135.5208,678020,TRUE,TRUE,TRUE,TRUE,4.87977809,0.038617029,0.079609577,1.79615626,1.716756164,417,83.4,13555,13559,677604,678020,50,135.59,69.2,14.45086705
project_myoV-MINI,S217A ,S217A,0,Low,44004,obs-02,1065,278.6,43.42422236,1.736968894,hm-model/cp,3,2,19,1425,8968,1.7936,10360,TRUE,TRUE,TRUE,TRUE,29.54028732,0.021709851,0.120316127,5.948838465,0.567467379,1393,278.6,120,138,8968,10360,75,1.8632,69.6,14.36781609
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,350,85.6,16.8466447,0.673865788,hm-model/cp,113,2,8,400,371995,74.399,372422,TRUE,TRUE,TRUE,TRUE,11.46030252,0.043678324,0.131095245,2.443019574,1.404519532,428,85.6,7440,7447,371995,372422,50,74.47,71,14.08450704
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,180,81.6,32.04406661,1.281762664,hm-model/cp,248,2,7,350,663945,132.789,664352,TRUE,TRUE,TRUE,TRUE,21.79868477,0.046924007,0.134242135,1.355306076,2.479886163,408,81.6,13280,13286,663945,664352,50,132.86,71,14.08450704
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-07,408,71.4,21.53837514,0.861535006,hm-model/cp,26,2,12,360,88153,17.6306,88509,TRUE,TRUE,TRUE,TRUE,14.65195588,0.02730225,0.120564617,0.379683389,3.325027731,357,71.4,2938,2949,88153,88509,30,17.7018,71.2,14.04494382
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,330,88.2,36.44001182,1.457600473,hm-model/cp,95,2,8,400,319839,63.9678,320279,TRUE,TRUE,TRUE,TRUE,24.78912369,0.033781438,0.094604025,3.755974103,3.473155139,441,88.2,6398,6405,319839,320279,50,64.04,72.2,13.85041551
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-02,60,126.4,22.43116512,0.897246605,hm-model/cp,23,2,7,420,59427,11.8854,60058,TRUE,TRUE,TRUE,TRUE,15.259296,0.01055158,0.01679713,1.004406136,0.943150646,632,126.4,992,998,59427,60058,60,11.9578,72.4,13.8121547
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,2560,101.6,1.179750461,0.047190018,hm-model/cp,7,2,9,450,41237,8.2474,41744,TRUE,TRUE,FALSE,TRUE,0.802551334,0.042127598,0.094178767,3.516556176,0.37101027,508,101.6,826,834,41237,41744,50,8.32,72.6,13.77410468
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-01,30,580.6,46.513299,1.86053196,hm-model/cp,75,2,37,2775,162669,32.5338,165571,TRUE,TRUE,TRUE,TRUE,31.6417,0.009866551,0.021796636,2.687253073,1.910860051,2903,580.6,2170,2206,162669,165571,75,32.6078,74,13.51351351
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-01,45,120,44.797564,1.79190256,hm-model/cp,28,2,6,450,57396,11.4792,57995,TRUE,TRUE,TRUE,TRUE,30.47453333,0.014350156,0.01807554,1.140156869,5.132653993,600,120,767,772,57396,57995,75,11.5534,74.2,13.47708895
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,240,178,9.938064745,0.39752259,hm-model/cp,156,2,16,800,468777,93.7554,469666,TRUE,TRUE,TRUE,TRUE,6.760588262,0.037317215,0.084971049,4.252893192,0.81072772,890,178,9377,9392,468777,469666,50,93.83,74.6,13.40482574
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,340,198.8,20.52380768,0.820952307,hm-model/cp,198,2,18,900,556926,111.3852,557919,TRUE,TRUE,TRUE,TRUE,13.96177393,0.039973177,0.0975167,4.683834705,0.648046907,994,198.8,11140,11157,556926,557919,50,111.46,74.8,13.36898396
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,50,102.8,9.596124507,0.38384498,hm-model/cp,282,2,9,450,744926,148.9852,745439,TRUE,TRUE,TRUE,TRUE,6.527975855,0.048473461,0.054120656,0.928480438,1.104913749,514,102.8,14899,14907,744926,745439,50,149.06,74.8,13.36898396
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,590,89,34.00561778,1.360224711,hm-model/cp,73,2,8,400,270925,54.185,271369,TRUE,TRUE,TRUE,TRUE,23.13307332,0.037669839,0.108029725,2.585000442,1.864904656,445,89,5420,5427,270925,271369,50,54.26,75,13.33333333
project_myoV-MINI,S217A ,S217A,0,Low,44004,obs-05,225,133.6,35.35963704,1.414385482,hm-model/cp,35,2,5,375,146174,29.2348,146841,TRUE,TRUE,TRUE,TRUE,24.05417486,0.016453819,0.021285612,0.972782007,0.600002138,668,133.6,1951,1955,146174,146841,75,29.31,75.2,13.29787234
project_myoV-MINI,S217A ,S217A,0,Low,44004,obs-04,1500,199.2,27.1459949,1.085839796,hm-model/cp,2,2,10,750,9977,1.9954,10972,TRUE,TRUE,TRUE,TRUE,18.4666632,0.057235545,0.124206434,1.486022845,3.073721972,996,199.2,136,145,9977,10972,75,2.0706,75.2,13.29787234
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-01,90,130.8,58.82254,2.3529016,hm-model/cp,34,2,5,375,64128,12.8256,64781,TRUE,TRUE,TRUE,TRUE,40.01533333,0.009065658,0.016973384,2.429728039,1.857697181,654,130.8,858,862,64128,64781,75,12.901,75.4,13.26259947
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-04,120,161,19.86739246,0.794695698,hm-model/cp,45,2,3,360,111328,22.2656,112132,TRUE,TRUE,TRUE,TRUE,19.86739246,0.048028567,0.035358663,2.914289424,0.359252744,805,161,930,932,111328,112132,120,22.3422,76.6,13.05483029
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-01,240,78.4,63.24822,2.5299288,hm-model/cp,16,2,6,450,25768,5.1536,26159,TRUE,TRUE,TRUE,TRUE,43.026,0.00793022,0.017237279,0.666817765,1.045745059,392,78.4,343,348,25768,26159,75,5.2302,76.6,13.05483029
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-02,120,82.2,35.0500848,1.402003392,hm-model/cp,18,2,6,360,48743,9.7486,49153,TRUE,TRUE,TRUE,TRUE,23.8435951,0.011920123,0.023136713,1.631887939,0.230123769,411,82.2,812,817,48743,49153,60,9.826,77.4,12.91989664
project_myoV-MINI,S217A ,S217A,0,Low,44004,obs-05,120,124.8,26.17814645,1.047125858,hm-model/cp,16,2,7,525,57520,11.504,58143,TRUE,TRUE,TRUE,TRUE,17.80826289,0.019184835,0.023886455,0.914853779,1.195807016,624,124.8,769,775,57520,58143,75,11.5816,77.6,12.88659794
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,150,150.6,23.6856496,0.947425984,hm-model/cp,201,2,13,650,568062,113.6124,568814,TRUE,TRUE,TRUE,TRUE,16.1126868,0.041167656,0.090718674,2.44198447,0.719961158,753,150.6,11363,11375,568062,568814,50,113.69,77.6,12.88659794
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,320,88,35.0089473,1.400357892,hm-model/cp,312,2,8,400,825561,165.1122,826000,TRUE,TRUE,TRUE,TRUE,23.81561041,0.032991444,0.065766043,9.244876437,6.193467631,440,88,16512,16519,825561,826000,50,165.19,77.8,12.85347044
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-01,360,80.8,59.753589,2.39014356,hm-model/cp,39,2,2,150,77132,15.4264,77535,TRUE,TRUE,TRUE,TRUE,40.6487,0.008749046,0.020769656,3.459333918,1.279169321,404,80.8,1031,1032,77132,77535,75,15.5042,77.8,12.85347044
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-07,150,214.2,25.9330344,1.037321376,hm-model/cp,7,2,31,930,13598,2.7196,14668,TRUE,TRUE,TRUE,TRUE,17.64152,0.057509977,0.099274423,0.605712851,0.31604849,1071,214.2,456,486,13598,14668,30,2.798,78.4,12.75510204
project_myoV-MINI,S217A ,S217A,0,Low,44267,obs-02,690,315.4,50.07803379,2.003121352,hm-model/cp,4,2,20,1500,7457,1.4914,9033,TRUE,TRUE,TRUE,TRUE,34.06668965,0.010584331,0.016385224,2.260009535,0.663333266,1577,315.4,101,120,7457,9033,75,1.5702,78.8,12.69035533
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-06,1092,114.2,26.09839191,1.043935676,hm-model/cp,6,2,17,510,27701,5.5402,28271,TRUE,TRUE,TRUE,TRUE,17.7540081,0.02736286,0.084894251,5.910107771,2.296812544,571,114.2,925,941,27701,28271,30,5.619,78.8,12.69035533
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,290,90.4,10.14580037,0.405832015,hm-model/cp,51,2,8,400,214054,42.8108,214505,TRUE,TRUE,TRUE,TRUE,6.901905014,0.035235091,0.07962651,3.096772024,2.237506931,452,90.4,4282,4289,214054,214505,50,42.89,79.2,12.62626263
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-04,888,99.4,19.01740787,0.760696315,hm-model/cp,28,2,3,360,75195,15.039,75691,TRUE,TRUE,TRUE,TRUE,19.01740787,0.056806198,0.037934696,1.534087068,1.040228542,497,99.4,629,631,75195,75691,120,15.1182,79.2,12.62626263
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-01,120,96,40.58082,1.6232328,hm-model/cp,13,2,3,225,23189,4.6378,23668,TRUE,TRUE,TRUE,TRUE,27.606,0.009855002,0.013064816,1.573509285,0.881110226,480,96,312,314,23189,23668,75,4.7174,79.6,12.56281407
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-01,240,116.4,76.11356813,3.044542725,hm-model/cp,55,2,6,450,100471,20.0942,101052,TRUE,TRUE,TRUE,TRUE,51.7779375,0.009491623,0.014527052,0.990644474,1.471460754,582,116.4,1341,1346,100471,101052,75,20.1738,79.6,12.56281407
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,130,99,32.84389224,1.31375569,hm-model/cp,205,2,8,400,576799,115.3598,577293,TRUE,TRUE,TRUE,TRUE,22.34278384,0.030270986,0.136681373,4.565559468,2.486842801,495,99,11538,11545,576799,577293,50,115.44,80.2,12.46882793
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-05,54,103.2,38.66537622,1.546615049,hm-model/cp,7,2,16,480,5979,1.1958,6494,TRUE,TRUE,TRUE,TRUE,26.30297702,0.008734373,0.017161195,0.219851367,3.172835161,516,103.2,199,214,5979,6494,30,1.2766,80.8,12.37623762
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,580,149.6,16.04505275,0.64180211,hm-model/cp,182,2,14,700,530894,106.1788,531641,TRUE,TRUE,TRUE,TRUE,10.91500187,0.03591279,0.081672246,0.969308574,1.631985704,748,149.6,10619,10632,530894,531641,50,106.26,81.2,12.31527094
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,90,152.6,14.81991738,0.592796695,hm-model/cp,19,2,12,600,115084,23.0168,115846,TRUE,TRUE,TRUE,TRUE,10.08157645,0.034491604,0.105605686,1.562396413,0.341120033,763,152.6,2303,2314,115084,115846,50,23.1,83.2,12.01923077
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-01,360,346,61.21774575,2.44870983,hm-model/cp,19,2,24,1800,32696,6.5392,34425,TRUE,TRUE,TRUE,TRUE,41.644725,0.010813454,0.020887434,2.857653738,1.246138327,1730,346,437,460,32696,34425,75,6.6228,83.6,11.96172249
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,610,91.2,29.10652604,1.164261042,hm-model/cp,158,2,8,400,473730,94.746,474185,TRUE,TRUE,TRUE,TRUE,19.80035785,0.035523122,0.105017271,4.529363482,4.591617645,456,91.2,9476,9483,473730,474185,50,94.83,84,11.9047619
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,30,102.6,11.89904568,0.475961827,hm-model/cp,246,2,8,400,660828,132.1656,661340,TRUE,TRUE,TRUE,TRUE,8.094588899,0.076005087,0.10128535,1.761270559,2.557621226,513,102.6,13219,13226,660828,661340,50,132.25,84.4,11.84834123
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-04,570,153.2,22.01029452,0.880411781,hm-model/cp,14,2,9,675,55175,11.035,55940,TRUE,TRUE,TRUE,TRUE,14.97298947,0.031771739,0.096483782,2.941362803,2.067629773,766,153.2,737,745,55175,55940,75,11.1196,84.6,11.82033097
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,230,138.6,10.73361614,0.429344646,hm-model/cp,145,2,11,550,436126,87.2252,436818,TRUE,TRUE,TRUE,TRUE,7.301779686,0.031668763,0.114456045,0.32591974,2.762466726,693,138.6,8725,8735,436126,436818,50,87.31,84.8,11.79245283
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,210,100.6,50.08152443,2.003260977,hm-model/cp,109,2,9,450,361974,72.3948,362476,TRUE,TRUE,TRUE,TRUE,34.06906424,0.030776334,0.11218911,3.618644396,1.014881567,503,100.6,7240,7248,361974,362476,50,72.48,85.2,11.7370892
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-01,30,282.8,50.953434,2.03813736,hm-model/cp,53,2,15,1125,95777,19.1554,97190,TRUE,TRUE,TRUE,TRUE,34.6622,0.028150278,0.022248453,1.043814677,1.349356595,1414,282.8,1280,1294,95777,97190,75,19.2424,87,11.49425287
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,270,133.2,42.56098241,1.702439296,hm-model/cp,223,2,12,600,617062,123.4124,617727,TRUE,TRUE,TRUE,TRUE,28.95304926,0.031414351,0.065940681,4.086199117,1.518072493,666,133.2,12342,12353,617062,617727,50,123.5,87.6,11.41552511
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,270,163,41.19378522,1.647751409,hm-model/cp,284,2,15,750,748909,149.7818,749723,TRUE,TRUE,TRUE,TRUE,28.02298314,0.036764031,0.097991418,0.471610454,7.07078328,815,163,14979,14993,748909,749723,50,149.87,88.2,11.33786848
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,450,98.2,30.49586804,1.219834722,hm-model/cp,305,2,7,350,802107,160.4214,802597,TRUE,TRUE,TRUE,TRUE,20.74548846,0.037847536,0.095688737,2.372049596,1.727401033,491,98.2,16045,16051,802107,802597,50,160.51,88.6,11.28668172
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-01,30,92.2,42.015834,1.68063336,hm-model/cp,33,2,5,375,63446,12.6892,63906,TRUE,TRUE,TRUE,TRUE,28.5822,0.0191555,0.020427823,1.61836698,1.321420885,461,92.2,847,851,63446,63906,75,12.7778,88.6,11.28668172
project_myoV-MINI,S217A ,S217A,0,Low,44267,obs-02,60,101,49.4849573,1.979398292,hm-model/cp,10,2,4,300,29479,5.8958,29983,TRUE,TRUE,TRUE,TRUE,33.66323626,0.013970513,0.00981054,0.79406187,1.645036485,505,101,396,399,29479,29983,75,5.986,90.2,11.0864745
project_myoV-MINI,S217A ,S217A,0,Low,44004,obs-05,30,129,31.3875408,1.255501632,hm-model/cp,25,2,6,450,95815,19.163,96459,TRUE,TRUE,TRUE,TRUE,21.35206857,0.013372289,0.022217832,0.518870543,1.039523895,645,129,1280,1285,95815,96459,75,19.2562,93.2,10.72961373
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,1350,210.2,8.944695533,0.357787821,hm-model/cp,32,2,18,900,161931,32.3862,162981,TRUE,TRUE,TRUE,TRUE,6.084826893,0.03674982,0.090276347,2.366726816,4.202607289,1051,210.2,3241,3258,161931,162981,50,32.48,93.8,10.66098081
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-04,360,169.4,16.45405234,0.658162094,hm-model/cp,15,2,6,720,46508,9.3016,47354,TRUE,TRUE,TRUE,TRUE,16.45405234,0.067039235,0.043617211,0.418078478,0.709915534,847,169.4,390,395,46508,47354,120,9.3956,94,10.63829787
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-04,360,99.8,19.47922453,0.779168981,hm-model/cp,19,2,3,360,53607,10.7214,54105,TRUE,TRUE,TRUE,TRUE,19.47922453,0.055964385,0.037421713,1.357946817,2.463150972,499,99.8,449,451,53607,54105,120,10.8164,95,10.52631579
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,460,238,36.90022644,1.476009058,hm-model/cp,228,2,21,1050,628571,125.7142,629760,TRUE,TRUE,TRUE,TRUE,25.10219486,0.037056035,0.076688696,1.385110683,1.000331329,1190,238,12574,12594,628571,629760,50,125.81,95.8,10.43841336
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-05,276,99.8,51.72447417,2.068978967,hm-model/cp,10,2,12,360,9634,1.9268,10132,TRUE,TRUE,TRUE,TRUE,35.18671712,0.008959595,0.028378699,2.235607598,2.981089357,499,99.8,324,335,9634,10132,30,2.024,97.2,10.28806584
project_myoV-MINI,S217A ,S217A,0,Low,44267,obs-02,105,174.6,54.28703284,2.171481314,hm-model/cp,16,2,12,900,49818,9.9636,50690,TRUE,TRUE,TRUE,TRUE,36.92995431,0.013162523,0.021120954,2.634719082,2.261672938,873,174.6,664,675,49818,50690,75,10.0612,97.6,10.24590164
project_myoV-MINI,S217A ,S217A,0,Low,44267,obs-02,75,212.6,51.87848929,2.075139572,hm-model/cp,11,2,12,900,30214,6.0428,31276,TRUE,TRUE,TRUE,TRUE,35.29148931,0.011735477,0.019616606,1.406098663,2.141326849,1063,212.6,405,416,30214,31276,75,6.1414,98.6,10.14198783
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-06,792,99,25.52830375,1.02113215,hm-model/cp,16,2,15,450,80151,16.0302,80645,TRUE,TRUE,TRUE,TRUE,17.36619303,0.028043618,0.077404064,2.9309759,2.454491717,495,99,2673,2687,80151,80645,30,16.129,98.8,10.12145749
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,140,126.2,12.58116727,0.503246691,hm-model/cp,236,2,10,500,641905,128.381,642535,TRUE,TRUE,TRUE,TRUE,8.558617193,0.04643258,0.109622446,1.967736326,3.873688438,631,126.2,12841,12850,641905,642535,50,128.48,99,10.1010101
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,540,109.4,11.30272679,0.452109072,hm-model/cp,167,2,8,400,499453,99.8906,499999,TRUE,TRUE,TRUE,TRUE,7.688929792,0.036087549,0.122183583,4.624971689,0.937779835,547,109.4,9992,9999,499453,499999,50,99.99,99.4,10.06036217
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,640,112.6,16.84919523,0.673967809,hm-model/cp,260,2,10,500,693652,138.7304,694214,TRUE,TRUE,TRUE,TRUE,11.46203757,0.03778903,0.074133765,4.328133052,1.946028717,563,112.6,13874,13883,693652,694214,50,138.83,99.6,10.04016064
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-07,12,187.6,26.938485,1.0775394,hm-model/cp,5,2,27,810,9080,1.816,10017,TRUE,TRUE,TRUE,TRUE,18.3255,0.045188201,0.060717821,0.461884029,0.153602557,938,187.6,305,331,9080,10017,30,1.9158,99.8,10.02004008
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,320,138.2,33.99487023,1.359794809,hm-model/cp,30,2,13,650,148998,29.7996,149688,TRUE,TRUE,TRUE,TRUE,23.12576206,0.03352275,0.074871197,1.476154072,2.744372905,691,138.2,2981,2993,148998,149688,50,29.9,100.4,9.960159363
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-01,30,132.4,35.8386,1.433544,hm-model/cp,14,2,6,450,23553,4.7106,24214,TRUE,TRUE,TRUE,TRUE,24.38,0.018131583,0.0180182,2.064888585,1.97025273,662,132.4,317,322,23553,24214,75,4.812,101.4,9.861932939
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,280,130.6,33.99884708,1.359953883,hm-model/cp,70,2,10,500,262839,52.5678,263491,TRUE,TRUE,TRUE,TRUE,23.1284674,0.033478254,0.115823448,0.816026073,0.729727551,653,130.6,5259,5268,262839,263491,50,52.67,102.2,9.784735812
project_myoV-MINI,S217A ,S217A,0,Low,44004,obs-05,2595,103.4,57.63532397,2.305412959,hm-model/cp,33,2,7,525,126714,25.3428,127230,TRUE,TRUE,TRUE,TRUE,39.20770338,0.012445034,0.02389947,1.851445873,1.435796653,517,103.4,1691,1697,126714,127230,75,25.4456,102.8,9.727626459
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-06,1122,108.6,35.63365338,1.425346135,hm-model/cp,2,2,16,480,9730,1.946,10272,TRUE,TRUE,TRUE,TRUE,24.24058053,0.027587661,0.115496874,0.381392827,6.712059817,543,108.6,326,341,9730,10272,30,2.052,106,9.433962264
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,60,135.8,27.0431813,1.081727252,hm-model/cp,89,2,13,650,307467,61.4934,308145,TRUE,TRUE,TRUE,TRUE,18.39672197,0.035665594,0.121446448,2.744706566,1.55744847,679,135.8,6150,6162,307467,308145,50,61.6,106.6,9.380863039
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-06,204,110,31.58615825,1.26344633,hm-model/cp,9,2,19,570,33165,6.633,33714,TRUE,TRUE,TRUE,TRUE,21.48718248,0.048984988,0.087357095,0.792555241,1.256336482,550,110,1105,1123,33165,33714,30,6.7398,106.8,9.36329588
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,250,311.2,29.45550686,1.178220274,hm-model/cp,69,2,30,1500,260012,52.0024,261567,TRUE,TRUE,TRUE,TRUE,20.03775977,0.035041459,0.089637545,8.397695257,2.387101343,1556,311.2,5201,5230,260012,261567,50,52.11,107.6,9.293680297
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-01,330,120.4,81.03968345,3.241587338,hm-model/cp,41,2,7,525,80024,16.0048,80625,TRUE,TRUE,TRUE,TRUE,55.12903636,0.011353325,0.019936738,1.966390846,0.696620875,602,120.4,1068,1074,80024,80625,75,16.1124,107.6,9.293680297
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-05,24,141.6,80.26661509,3.210664604,hm-model/cp,25,2,21,630,26520,5.304,27227,TRUE,TRUE,TRUE,TRUE,54.60313952,0.010299558,0.012715925,1.990063422,1.152385118,708,141.6,885,905,26520,27227,30,5.412,108,9.259259259
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,560,160.8,17.11311133,0.684524453,hm-model/cp,220,2,14,700,611855,122.371,612658,TRUE,TRUE,TRUE,TRUE,11.64157233,0.039384827,0.084251748,5.738841402,0.770781091,804,160.8,12239,12252,611855,612658,50,122.48,109,9.174311927
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-07,1668,128.2,36.36067632,1.454427053,hm-model/cp,28,2,19,570,98674,19.7348,99314,TRUE,TRUE,TRUE,TRUE,24.73515396,0.028694534,0.05836917,1.365657897,1.417303039,641,128.2,3292,3310,98674,99314,30,19.8448,110,9.090909091
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-02,468,115.8,57.9132895,2.31653158,hm-model/cp,25,2,7,420,64217,12.8434,64795,TRUE,TRUE,TRUE,TRUE,39.39679558,0.01232613,0.02134022,3.700347978,1.316426981,579,115.8,1073,1079,64217,64795,60,12.9536,110.2,9.074410163
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-01,60,152.8,32.2598115,1.29039246,hm-model/cp,29,2,10,750,58310,11.662,59073,TRUE,TRUE,TRUE,TRUE,21.94545,0.008281599,0.019250669,0.79945953,0.613769217,764,152.8,777,786,58310,59073,75,11.776,114,8.771929825
project_myoV-MINI,S217A ,S217A,0,Low,44267,obs-02,435,189,108.3500757,4.334003028,hm-model/cp,17,2,12,900,52838,10.5676,53782,TRUE,TRUE,TRUE,TRUE,73.70753448,0.012742517,0.013800064,3.479624405,1.732005107,945,189,705,716,52838,53782,75,10.6816,114,8.771929825
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-04,90,125,24.179197,0.96716788,hm-model/cp,29,2,5,375,156166,31.2332,156790,TRUE,TRUE,TRUE,TRUE,16.44843333,0.031889327,0.094044722,1.914735718,1.491629624,625,125,2084,2088,156166,156790,75,31.3474,114.2,8.756567426
project_myoV-MINI,S217A ,S217A,0,Low,44009,obs-04,300,117,30.4391283,1.217565132,hm-model/cp,33,2,6,450,168421,33.6842,169005,TRUE,TRUE,TRUE,TRUE,20.70689,0.029445525,0.061418789,1.12394283,4.022530474,585,117,2247,2252,168421,169005,75,33.7986,114.4,8.741258741
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,430,125.8,40.45909712,1.618363885,hm-model/cp,272,2,12,600,726470,145.294,727098,TRUE,TRUE,TRUE,TRUE,27.52319532,0.031874887,0.099495093,2.214638311,7.37904354,629,125.8,14530,14541,726470,727098,50,145.41,116,8.620689655
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,350,126,15.30696444,0.612278578,hm-model/cp,210,2,11,550,584720,116.944,585349,TRUE,TRUE,TRUE,TRUE,10.41290098,0.043477514,0.130570319,1.239966928,2.860272172,630,126,11696,11706,584720,585349,50,117.06,116,8.620689655
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,1210,125.8,43.40316737,1.736126695,hm-model/cp,271,2,12,600,723720,144.744,724348,TRUE,TRUE,TRUE,TRUE,29.5259642,0.035519592,0.099366924,2.213288283,7.379186814,629,125.8,14475,14486,723720,724348,50,144.86,116,8.620689655
project_myoV-MINI,S217A ,S217A,0,Low,44172,obs-02,80,142.8,11.29159042,0.451663617,hm-model/cp,290,2,14,700,762767,152.5534,763480,TRUE,TRUE,TRUE,TRUE,7.681354028,0.043097359,0.118173812,2.887416477,3.181945464,714,142.8,15256,15269,762767,763480,50,152.67,116.6,8.576329331
