project,conditions,date,obs,time_off_ms,time_on_ms,displacement_nm,force,alyzer,index,hmm_state,num_windows,length_hz,start,stop,cp_found_start,cp_found_stop,is_positive,keep,cp_displacements,trap_stiffness,myo_stiffness,front_sigl_ratio,back_sigl_ratio,cp_time_on_dp,cp_time_on_ms,hm_event_start,hm_event_stop,cp_event_start_dp,cp_event_stop_dp,conversion,peak_nm_index
project_myoV-MINI,WT,44185,obs-08,105,939.2,28.896756,0.57793512,hm-model/cp,6,2,58,4350,20203,24898,TRUE,TRUE,TRUE,TRUE,19.65765714,0.05474469,0.073328549,3.552122256,0.980274325,4696,939.2,272,329,20203,24898,75,4.8576
project_myoV-MINI,WT,44185,obs-01,45,463.4,28.90205374,0.578041075,hm-model/cp,74,2,29,2175,293257,295573,TRUE,TRUE,TRUE,TRUE,19.66126105,0.043236141,0.08001219,0.919339545,2.606883847,2317,463.4,3912,3940,293257,295573,75,58.9982
project_myoV-MINI,WT,44185,obs-23,45,163.2,28.91681009,0.578336202,hm-model/cp,6,2,10,750,19430,20245,TRUE,TRUE,TRUE,TRUE,19.67129938,0.034773746,0.060509111,3.530872831,0.750391608,816,163.2,260,269,19430,20245,75,3.951
project_myoV-MINI,WT,44235,obs-08,255,224.6,28.91976339,0.578395268,hm-model/cp,12,2,14,1050,45402,46524,TRUE,TRUE,TRUE,TRUE,19.67330843,0.033415664,0.048498412,4.217961487,1.146219719,1123,224.6,607,620,45402,46524,75,9.2168
project_myoV-MINI,WT,44235,obs-03,405,182.2,28.93483755,0.578696751,hm-model/cp,95,2,11,825,232854,233764,TRUE,TRUE,TRUE,TRUE,19.68356296,0.042031296,0.082807956,3.443626917,1.901141787,911,182.2,3106,3116,232854,233764,75,46.5936
project_myoV-MINI,WT,44185,obs-31,852,78,28.99115469,0.579823094,hm-model/cp,4,2,22,330,15149,15538,TRUE,TRUE,TRUE,TRUE,19.72187394,0.057551931,0.231112931,0.384107124,0.993167789,390,78,1012,1033,15149,15538,15,3.1066
project_myoV-MINI,WT,44185,obs-08,75,115,28.99281,0.5798562,hm-model/cp,57,2,6,450,170704,171278,TRUE,TRUE,TRUE,TRUE,19.723,0.058442063,0.068160372,1.836149427,2.46569707,575,115,2277,2282,170704,171278,75,34.1932
project_myoV-MINI,WT,44185,obs-22,855,117,29.01871294,0.580374259,hm-model/cp,33,2,5,375,134793,135377,TRUE,TRUE,TRUE,TRUE,19.74062105,0.049660846,0.092525039,3.0206034,2.881628987,585,117,1800,1804,134793,135377,75,27.0518
project_myoV-MINI,WT,44002,obs-02,4440,523.8,29.02197559,0.580439512,hm-model/cp,5,2,30,2250,66455,69073,TRUE,TRUE,TRUE,TRUE,19.74284054,0.034589504,0.071260021,1.332349826,0.76418756,2619,523.8,889,918,66455,69073,75,13.504
project_myoV-MINI,WT,44002,obs-02,7770,114.6,29.02610578,0.580522116,hm-model/cp,17,2,4,300,256052,256624,TRUE,TRUE,TRUE,TRUE,19.74565019,0.033003466,0.067716861,1.179277678,1.193851064,573,114.6,3417,3420,256052,256624,75,51.2514
project_myoV-MINI,WT,44185,obs-25,135,108.4,29.0428042,0.580856084,hm-model/cp,13,2,6,450,14472,15013,TRUE,TRUE,TRUE,TRUE,19.75700966,0.068025046,0.121187347,2.371368005,4.868349242,542,108.4,194,199,14472,15013,75,2.994
project_myoV-MINI,WT,44235,obs-01,240,237,29.05140717,0.581028143,hm-model/cp,26,2,14,1050,61508,62692,TRUE,TRUE,TRUE,TRUE,19.76286202,0.029953702,0.037711133,1.985616662,2.65660301,1185,237,822,835,61508,62692,75,12.3914
project_myoV-MINI,WT,44235,obs-03,90,151.2,29.055726,0.58111452,hm-model/cp,93,2,7,525,227704,228459,TRUE,TRUE,TRUE,TRUE,19.7658,0.032140576,0.06691248,1.234799954,1.977112524,756,151.2,3039,3045,227704,228459,75,45.6142
project_myoV-MINI,WT,44185,obs-11,255,125.6,29.06401096,0.581280219,hm-model/cp,6,2,6,450,60735,61362,TRUE,TRUE,TRUE,TRUE,19.77143603,0.03733241,0.053526703,2.027565347,1.594460247,628,125.6,812,817,60735,61362,75,12.2242
project_myoV-MINI,WT,44235,obs-14,960,49.4,29.10567528,0.582113506,hm-model/cp,18,2,2,150,72144,72390,TRUE,TRUE,TRUE,TRUE,19.7997791,0.033674066,0.095867245,1.442881915,1.042117725,247,49.4,963,964,72144,72390,75,14.4682
project_myoV-MINI,WT,44235,obs-14,180,116,29.12023069,0.582404614,hm-model/cp,22,2,6,450,75726,76305,TRUE,TRUE,TRUE,TRUE,19.80968074,0.037373083,0.073395397,0.808805997,0.777659383,580,116,1011,1016,75726,76305,75,15.2476
project_myoV-MINI,WT,44185,obs-08,270,199.8,29.15601266,0.583120253,hm-model/cp,33,2,10,750,120833,121831,TRUE,TRUE,TRUE,TRUE,19.83402222,0.044855558,0.085134934,1.751683804,3.518229944,999,199.8,1614,1623,120833,121831,75,24.2824
project_myoV-MINI,WT,44235,obs-02,540,215.2,29.17866629,0.583573326,hm-model/cp,42,2,12,900,74610,75685,TRUE,TRUE,TRUE,TRUE,19.84943285,0.033608008,0.044686564,1.996905866,0.667052456,1076,215.2,997,1008,74610,75685,75,14.9556
project_myoV-MINI,WT,44235,obs-03,165,138.6,29.18564728,0.583712946,hm-model/cp,76,2,7,525,191274,191966,TRUE,TRUE,TRUE,TRUE,19.85418182,0.038132028,0.076734076,3.1184322,1.571346851,693,138.6,2552,2558,191274,191966,75,38.3864
project_myoV-MINI,WT,44235,obs-12,90,316.4,29.18707814,0.583741563,hm-model/cp,15,2,20,1500,30344,31925,TRUE,TRUE,TRUE,TRUE,19.8551552,0.046709729,0.095803337,1.366227382,2.703668417,1582,316.4,406,425,30344,31925,75,6.1798
project_myoV-MINI,WT,44235,obs-13,750,72.4,29.19729833,0.583945967,hm-model/cp,10,2,2,150,22964,23325,TRUE,TRUE,TRUE,TRUE,19.86210771,0.040907076,0.030612655,3.005733937,0.943903517,362,72.4,309,310,22964,23325,75,4.6276
project_myoV-MINI,WT,44235,obs-02,120,122,29.20244433,0.584048887,hm-model/cp,25,2,4,300,41678,42287,TRUE,TRUE,TRUE,TRUE,19.86560839,0.038344613,0.045930317,1.592846936,0.709066372,610,122,558,561,41678,42287,75,8.4012
project_myoV-MINI,WT,44185,obs-09,135,40.6,29.25005277,0.585001055,hm-model/cp,60,2,1,75,259337,259539,TRUE,TRUE,TRUE,TRUE,19.89799508,0.080412777,0.093835252,6.57158951,1.59309686,203,40.6,3459,3459,259337,259539,75,51.8774
project_myoV-MINI,WT,44185,obs-25,195,117.4,29.26217508,0.585243502,hm-model/cp,2,2,6,450,2123,2709,TRUE,TRUE,TRUE,TRUE,19.90624155,0.059067307,0.200321494,1.441845781,3.11217975,587,117.4,30,35,2123,2709,75,0.471
project_myoV-MINI,WT,44002,obs-02,960,178.2,29.26893113,0.585378623,hm-model/cp,19,2,10,750,274936,275826,TRUE,TRUE,TRUE,TRUE,19.9108375,0.036399184,0.061671715,0.219480355,1.527357228,891,178.2,3668,3677,274936,275826,75,55.1222
project_myoV-MINI,WT,44185,obs-09,1965,370,29.26957794,0.585391559,hm-model/cp,13,2,24,1800,39673,41522,TRUE,TRUE,TRUE,TRUE,19.91127751,0.059329775,0.078101769,0.93877133,2.671358321,1850,370,529,552,39673,41522,75,8.188
project_myoV-MINI,WT,44235,obs-08,540,111.2,29.27686927,0.585537385,hm-model/cp,5,2,5,375,15552,16107,TRUE,TRUE,TRUE,TRUE,19.9162376,0.026574519,0.057570404,0.533938396,0.932986634,556,111.2,210,214,15552,16107,75,3.2088
project_myoV-MINI,WT,44235,obs-13,300,84.2,29.3073749,0.586147498,hm-model/cp,7,2,3,225,16120,16540,TRUE,TRUE,TRUE,TRUE,19.93698973,0.037205546,0.060813206,1.161066818,1.962173248,421,84.2,217,219,16120,16540,75,3.2784
project_myoV-MINI,WT,44235,obs-03,285,115.4,29.336496,0.58672992,hm-model/cp,4,2,5,375,6737,7313,TRUE,TRUE,TRUE,TRUE,19.9568,0.059291144,0.073331688,1.297455493,1.118421232,577,115.4,92,96,6737,7313,75,1.433
project_myoV-MINI,WT,44235,obs-03,120,73,29.34814575,0.586962915,hm-model/cp,34,2,3,225,51574,51938,TRUE,TRUE,TRUE,TRUE,19.964725,0.036155786,0.066707862,0.625227744,0.642716029,365,73,689,691,51574,51938,75,10.3622
project_myoV-MINI,WT,44185,obs-02,525,238.2,29.46574965,0.589314993,hm-model/cp,24,2,16,1200,184038,185228,TRUE,TRUE,TRUE,TRUE,20.04472765,0.05357465,0.066852021,6.671633457,2.055843507,1191,238.2,2454,2469,184038,185228,75,36.896
project_myoV-MINI,WT,44002,obs-02,4980,208,29.48541939,0.589708388,hm-model/cp,24,2,12,900,316264,317303,TRUE,TRUE,TRUE,TRUE,20.05810843,0.034949983,0.063900138,2.08815007,4.267489804,1040,208,4218,4229,316264,317303,75,63.4434
project_myoV-MINI,WT,44185,obs-09,225,66.2,29.509963,0.59019926,hm-model/cp,44,2,4,300,158180,158510,TRUE,TRUE,TRUE,TRUE,20.07480476,0.051973857,0.111471263,1.9204007,1.533533676,331,66.2,2110,2113,158180,158510,75,31.6698
project_myoV-MINI,WT,44235,obs-14,225,87.8,29.51864732,0.590372946,hm-model/cp,6,2,4,300,14219,14657,TRUE,TRUE,TRUE,TRUE,20.08071246,0.03150861,0.240187037,9.179235922,4.417655634,439,87.8,191,194,14219,14657,75,2.8966
project_myoV-MINI,WT,44235,obs-07,570,255.8,29.53249342,0.590649868,hm-model/cp,16,2,15,1125,35483,36761,TRUE,TRUE,TRUE,TRUE,20.09013158,0.034682467,0.046360495,0.945203395,1.934781034,1279,255.8,475,489,35483,36761,75,7.303
project_myoV-MINI,WT,44235,obs-10,735,74.4,29.53251641,0.590650328,hm-model/cp,5,2,3,225,19029,19400,TRUE,TRUE,TRUE,TRUE,20.09014722,0.026863856,0.045686998,1.859570425,1.563040517,372,74.4,255,257,19029,19400,75,3.826
project_myoV-MINI,WT,44002,obs-02,285,141.8,29.55855885,0.591171177,hm-model/cp,3,2,7,525,17613,18321,TRUE,TRUE,TRUE,TRUE,20.10786316,0.02897085,0.055470517,1.548133074,2.46160602,709,141.8,237,243,17613,18321,75,3.6112
project_myoV-MINI,WT,44235,obs-03,210,74.2,29.572368,0.59144736,hm-model/cp,58,2,4,300,158247,158617,TRUE,TRUE,TRUE,TRUE,20.11725714,0.059194815,0.074671756,2.023542537,1.342816846,371,74.2,2110,2113,158247,158617,75,31.7194
project_myoV-MINI,WT,44235,obs-03,180,151,29.612121,0.59224242,hm-model/cp,57,2,8,600,156463,157217,TRUE,TRUE,TRUE,TRUE,20.1443,0.045844292,0.088833057,0.71063287,1.448328489,755,151,2088,2095,156463,157217,75,31.3788
project_myoV-MINI,WT,44185,obs-01,120,210.2,29.61867896,0.592373579,hm-model/cp,90,2,13,975,349078,350128,TRUE,TRUE,TRUE,TRUE,20.1487612,0.065386444,0.06606609,1.692220061,,1051,210.2,4655,4667,349078,350128,75,69.8474
project_myoV-MINI,WT,44235,obs-02,585,46.8,29.66210722,0.593242144,hm-model/cp,23,2,4,300,38611,38844,TRUE,TRUE,TRUE,TRUE,20.17830423,0.037251464,0.04653034,0.542083047,1.043694859,234,46.8,515,518,38611,38844,75,7.7614
project_myoV-MINI,WT,44185,obs-10,1155,119.6,29.67085037,0.593417007,hm-model/cp,6,2,7,525,23992,24589,TRUE,TRUE,TRUE,TRUE,20.18425195,0.051541787,0.112449162,2.334815482,1.391388483,598,119.6,321,327,23992,24589,75,4.8622
project_myoV-MINI,WT,44185,obs-18,315,241,29.68647481,0.593729496,hm-model/cp,10,2,14,1050,30284,31488,TRUE,TRUE,TRUE,TRUE,20.19488082,0.036672078,0.066396929,10.7070674,0.887095446,1205,241,406,419,30284,31488,75,6.1604
project_myoV-MINI,WT,44185,obs-28,570,254.8,29.71135034,0.594227007,hm-model/cp,7,2,15,1125,21007,22280,TRUE,TRUE,TRUE,TRUE,20.21180295,0.045624317,0.05701246,1.760850456,0.871618164,1274,254.8,283,297,21007,22280,75,4.3744
project_myoV-MINI,WT,44185,obs-03,375,99.6,29.7180453,0.594360906,hm-model/cp,20,2,5,375,100173,100670,TRUE,TRUE,TRUE,TRUE,20.21635735,0.032335512,0.056592916,1.382295017,0.994667832,498,99.6,1337,1341,100173,100670,75,20.061
project_myoV-MINI,WT,44235,obs-12,120,305.8,29.73563734,0.594712747,hm-model/cp,35,2,20,1500,66846,68374,TRUE,TRUE,TRUE,TRUE,20.22832472,0.038264906,0.055860239,4.673645468,2.16229745,1529,305.8,891,910,66846,68374,75,13.3962
project_myoV-MINI,WT,44185,obs-01,1920,377.4,29.73758722,0.594751744,hm-model/cp,65,2,23,1725,257681,259567,TRUE,TRUE,TRUE,TRUE,20.22965117,0.053026624,0.090027593,0.257302791,2.262426401,1887,377.4,3438,3460,257681,259567,75,51.7898
project_myoV-MINI,WT,44185,obs-01,270,269.2,29.76689558,0.595337912,hm-model/cp,84,2,14,1050,334953,336298,TRUE,TRUE,TRUE,TRUE,20.24958883,0.048130945,0.090465166,1.450930777,0.879094264,1346,269.2,4468,4481,334953,336298,75,67.0314
project_myoV-MINI,WT,44185,obs-22,1485,119.4,29.76741905,0.595348381,hm-model/cp,22,2,5,375,77251,77847,TRUE,TRUE,TRUE,TRUE,20.24994493,0.0737846,0.114706926,1.239223925,3.147292941,597,119.4,1033,1037,77251,77847,75,15.4994
project_myoV-MINI,WT,44235,obs-07,165,73.4,29.80406291,0.596081258,hm-model/cp,10,2,3,225,17413,17779,TRUE,TRUE,TRUE,TRUE,20.27487273,0.031940695,0.079825352,4.64893429,3.064376183,367,73.4,234,236,17413,17779,75,3.5358
project_myoV-MINI,WT,44235,obs-08,555,153,29.80419973,0.596083995,hm-model/cp,3,2,9,675,7135,7899,TRUE,TRUE,TRUE,TRUE,20.2749658,0.029733848,0.045500846,0.960977232,1.154554556,765,153,96,104,7135,7899,75,1.4612
project_myoV-MINI,WT,44235,obs-03,90,111.4,29.821253,0.59642506,hm-model/cp,37,2,4,300,59196,59752,TRUE,TRUE,TRUE,TRUE,20.28656667,0.038574649,0.080697717,1.965228525,2.236785875,557,111.4,792,795,59196,59752,75,11.9498
project_myoV-MINI,WT,44002,obs-02,4620,1412.4,29.89447078,0.597889416,hm-model/cp,13,2,95,7125,153398,160459,TRUE,TRUE,TRUE,TRUE,20.33637468,0.036348894,0.063584942,2.830468967,1.461201478,7062,1412.4,2045,2139,153398,160459,75,31.2654
project_myoV-MINI,WT,44185,obs-09,225,194.6,29.94724832,0.598944966,hm-model/cp,21,2,11,825,57037,58009,TRUE,TRUE,TRUE,TRUE,20.37227777,0.049367385,0.071800348,4.291944151,1.434372323,973,194.6,762,772,57037,58009,75,11.534
project_myoV-MINI,WT,44185,obs-09,90,127,29.95280376,0.599056075,hm-model/cp,64,2,7,525,264650,265284,TRUE,TRUE,TRUE,TRUE,20.37605698,0.058937905,0.097331863,2.466454807,4.437831712,635,127,3530,3536,264650,265284,75,52.9438
project_myoV-MINI,WT,44002,obs-03,555,242,29.95317704,0.599063541,hm-model/cp,2,2,15,1125,9316,10525,TRUE,TRUE,TRUE,TRUE,20.37631091,0.033740742,0.079815281,3.477195806,1.423361507,1210,242,125,139,9316,10525,75,1.8686
project_myoV-MINI,WT,44185,obs-01,1275,101.4,30.01440793,0.600288159,hm-model/cp,76,2,8,600,310934,311440,TRUE,TRUE,TRUE,TRUE,20.41796458,0.043335949,0.109589926,0.566382331,1.289283752,507,101.4,4145,4152,310934,311440,75,62.2
project_myoV-MINI,WT,44235,obs-03,315,165.8,30.01675599,0.60033512,hm-model/cp,83,2,8,600,201519,202347,TRUE,TRUE,TRUE,TRUE,20.4195619,0.038563589,0.080532362,1.693322828,0.477808208,829,165.8,2688,2695,201519,202347,75,40.4694
project_myoV-MINI,WT,44235,obs-08,840,209.8,30.08886922,0.601777384,hm-model/cp,4,2,13,975,11924,12972,TRUE,TRUE,TRUE,TRUE,20.46861852,0.028390351,0.041793146,0.755985133,0.807423702,1049,209.8,161,173,11924,12972,75,2.4588
project_myoV-MINI,WT,44185,obs-29,720,28.6,30.104865,0.6020973,hm-model/cp,4,2,2,150,16731,16873,TRUE,TRUE,TRUE,TRUE,20.4795,0.062328471,0.143738096,2.466828273,2.961775494,143,28.6,223,224,16731,16873,75,3.3608
project_myoV-MINI,WT,44185,obs-02,3180,452,30.14517394,0.602903479,hm-model/cp,20,2,29,2175,159990,162249,TRUE,TRUE,TRUE,TRUE,20.50692105,0.05171024,0.082361001,3.602171661,1.865943105,2260,452,2135,2163,159990,162249,75,32.2414
project_myoV-MINI,WT,44235,obs-02,285,104,30.14790165,0.602958033,hm-model/cp,26,2,5,375,43444,43963,TRUE,TRUE,TRUE,TRUE,20.50877663,0.033631157,0.047555232,1.500021297,0.96804804,520,104,581,585,43444,43963,75,8.7506
project_myoV-MINI,WT,44235,obs-10,135,267.2,30.17866432,0.603573286,hm-model/cp,10,2,15,1125,26896,28231,TRUE,TRUE,TRUE,TRUE,20.52970362,0.034026306,0.033600332,1.044034403,1.625916908,1336,267.2,360,374,26896,28231,75,5.601
project_myoV-MINI,WT,44185,obs-25,60,215.2,30.19781388,0.603956278,hm-model/cp,26,2,13,975,30222,31297,TRUE,TRUE,TRUE,TRUE,20.54273053,0.078353329,0.146861021,2.681843126,2.86042452,1076,215.2,404,416,30222,31297,75,6.1596
project_myoV-MINI,WT,44185,obs-01,705,299,30.2243339,0.604486678,hm-model/cp,33,2,18,1350,129799,131293,TRUE,TRUE,TRUE,TRUE,20.56077136,0.049431728,0.069363247,4.850801496,2.747143779,1495,299,1731,1748,129799,131293,75,26.185
project_myoV-MINI,WT,44235,obs-02,255,153.6,30.22892905,0.604578581,hm-model/cp,31,2,9,675,53907,54674,TRUE,TRUE,TRUE,TRUE,20.56389731,0.035880546,0.050385037,2.80826959,2.592934097,768,153.6,720,728,53907,54674,75,10.812
project_myoV-MINI,WT,44235,obs-03,1155,63,30.24562037,0.604912407,hm-model/cp,96,2,2,150,239428,239742,TRUE,TRUE,TRUE,TRUE,20.57525195,0.040617185,0.128484828,1.106947841,3.300335209,315,63,3194,3195,239428,239742,75,47.9408
project_myoV-MINI,WT,44235,obs-09,480,87.6,30.37857025,0.607571405,hm-model/cp,19,2,3,225,105161,105598,TRUE,TRUE,TRUE,TRUE,20.66569405,0.026249218,0.042937801,4.424292296,1.016388286,438,87.6,1403,1405,105161,105598,75,21.0416
project_myoV-MINI,WT,44235,obs-03,90,29.8,30.378873,0.60757746,hm-model/cp,89,2,1,75,215508,215656,TRUE,TRUE,TRUE,TRUE,20.6659,0.034303956,0.099934911,4.067025961,3.152998136,149,29.8,2874,2874,215508,215656,75,43.1098
project_myoV-MINI,WT,44235,obs-03,390,91,30.38172254,0.607634451,hm-model/cp,74,2,4,300,187971,188425,TRUE,TRUE,TRUE,TRUE,20.66783846,0.03403204,0.090669849,3.081869974,2.330726636,455,91,2508,2511,187971,188425,75,37.606
project_myoV-MINI,WT,44185,obs-01,225,123.4,30.4008252,0.608016504,hm-model/cp,43,2,7,525,149620,150236,TRUE,TRUE,TRUE,TRUE,20.68083347,0.05089138,0.080406769,1.751355924,1.819144252,617,123.4,1996,2002,149620,150236,75,29.9574
project_myoV-MINI,WT,44185,obs-25,90,148,30.4111861,0.608223722,hm-model/cp,8,2,9,675,10144,10883,TRUE,TRUE,TRUE,TRUE,20.6878817,0.061770737,0.122129126,1.741174377,11.50579783,740,148,136,144,10144,10883,75,2.1676
project_myoV-MINI,WT,44185,obs-23,1305,161.2,30.45818523,0.609163705,hm-model/cp,7,2,12,900,26786,27591,TRUE,TRUE,TRUE,TRUE,20.7198539,0.042016635,0.04771613,2.164235525,0.386918244,806,161.2,357,368,26786,27591,75,5.4318
project_myoV-MINI,WT,44185,obs-12,1680,70.4,30.48565531,0.609713106,hm-model/cp,5,2,6,450,43180,43531,TRUE,TRUE,TRUE,TRUE,20.73854103,0.044019379,0.060140754,1.552748221,2.25298893,352,70.4,576,581,43180,43531,75,8.6906
project_myoV-MINI,WT,44185,obs-09,405,114,30.51050965,0.610210193,hm-model/cp,35,2,6,450,115010,115579,TRUE,TRUE,TRUE,TRUE,20.75544874,0.054965634,0.103411415,5.170962195,2.509029587,570,114,1535,1540,115010,115579,75,23.0794
project_myoV-MINI,WT,44185,obs-09,270,139.8,30.51729389,0.610345878,hm-model/cp,70,2,6,450,284284,284982,TRUE,TRUE,TRUE,TRUE,20.76006387,0.051075117,0.113491947,1.694914652,1.479558411,699,139.8,3793,3798,284284,284982,75,56.9904
project_myoV-MINI,WT,44185,obs-08,120,410,30.5330025,0.61066005,hm-model/cp,20,2,25,1875,83893,85942,TRUE,TRUE,TRUE,TRUE,20.77075,0.048317114,0.073262514,1.782543138,2.282058934,2050,410,1121,1145,83893,85942,75,16.9442
project_myoV-MINI,WT,44185,obs-20,180,177,30.55703519,0.611140704,hm-model/cp,18,2,11,825,38802,39686,TRUE,TRUE,TRUE,TRUE,20.78709877,0.060321406,0.090605737,2.70603963,2.291517377,885,177,518,528,38802,39686,75,7.8784
project_myoV-MINI,WT,44185,obs-28,210,253,30.56860747,0.611372149,hm-model/cp,11,2,17,1275,26532,27796,TRUE,TRUE,TRUE,TRUE,20.79497107,0.03765302,0.05304207,1.338114644,1.493961246,1265,253,354,370,26532,27796,75,5.4864
project_myoV-MINI,WT,44185,obs-29,1140,28.6,30.62519858,0.612503972,hm-model/cp,3,2,2,150,12981,13123,TRUE,TRUE,TRUE,TRUE,20.83346842,0.055819531,0.143738096,2.466828273,2.961775494,143,28.6,173,174,12981,13123,75,2.6108
project_myoV-MINI,WT,44235,obs-02,405,73,30.64206402,0.61284128,hm-model/cp,24,2,4,300,40879,41243,TRUE,TRUE,TRUE,TRUE,20.84494151,0.031500585,0.070695508,3.297013201,1.592078215,365,73,546,549,40879,41243,75,8.2424
project_myoV-MINI,WT,44185,obs-25,240,288.4,30.652208,0.61304416,hm-model/cp,30,2,18,1350,36366,37807,TRUE,TRUE,TRUE,TRUE,20.85184218,0.070716198,0.108374082,1.983784507,1.674127453,1442,288.4,486,503,36366,37807,75,7.461
project_myoV-MINI,WT,44235,obs-12,480,57.8,30.68510096,0.613702019,hm-model/cp,14,2,1,75,29773,30061,TRUE,TRUE,TRUE,TRUE,20.87421834,0.049391557,0.113863537,0.821990814,2.738665465,289,57.8,399,399,29773,30061,75,5.9766
project_myoV-MINI,WT,44235,obs-07,435,429.4,30.68737531,0.613747506,hm-model/cp,35,2,29,2175,94631,96777,TRUE,TRUE,TRUE,TRUE,20.87576552,0.029534067,0.077760296,2.63911564,,2147,429.4,1261,1289,94631,96777,75,19.0872
project_myoV-MINI,WT,44185,obs-01,240,162.2,30.70834514,0.614166903,hm-model/cp,17,2,8,600,81480,82290,TRUE,TRUE,TRUE,TRUE,20.89003071,0.044783765,0.08700655,1.294860341,1.757253678,811,162.2,1089,1096,81480,82290,75,16.44
project_myoV-MINI,WT,44185,obs-20,315,167.2,30.71791815,0.614358363,hm-model/cp,43,2,10,750,98862,99697,TRUE,TRUE,TRUE,TRUE,20.89654296,0.057682363,0.072293607,2.152753472,,836,167.2,1319,1328,98862,99697,75,19.8392
project_myoV-MINI,WT,44185,obs-09,165,173.8,30.72202083,0.614440417,hm-model/cp,81,2,10,750,300082,300950,TRUE,TRUE,TRUE,TRUE,20.8993339,0.056605244,0.095043148,1.565577703,1.447695116,869,173.8,4003,4012,300082,300950,75,60.0516
project_myoV-MINI,WT,44185,obs-08,315,234,30.79115199,0.61582304,hm-model/cp,32,2,15,1125,118464,119633,TRUE,TRUE,TRUE,TRUE,20.9463619,0.04797558,0.060274115,2.166514881,1.127736642,1170,234,1581,1595,118464,119633,75,23.851
project_myoV-MINI,WT,44185,obs-01,1230,222,30.80016462,0.616003292,hm-model/cp,72,2,12,900,290047,291156,TRUE,TRUE,TRUE,TRUE,20.95249294,0.046416855,0.090688579,2.46914374,4.972135847,1110,222,3870,3881,290047,291156,75,58.1104
project_myoV-MINI,WT,44185,obs-20,120,268.8,30.82501069,0.616500214,hm-model/cp,41,2,15,1125,93181,94524,TRUE,TRUE,TRUE,TRUE,20.96939503,0.062613901,0.102516789,2.935492261,0.86243907,1344,268.8,1245,1259,93181,94524,75,18.8358
project_myoV-MINI,WT,44185,obs-25,120,215.4,30.91364227,0.618272845,hm-model/cp,21,2,13,975,21915,22991,TRUE,TRUE,TRUE,TRUE,21.02968862,0.071414672,0.132151894,3.528865342,3.901496542,1077,215.4,293,305,21915,22991,75,4.5016
project_myoV-MINI,WT,44185,obs-20,90,473.6,30.96241662,0.619248332,hm-model/cp,32,2,30,2250,72078,74445,TRUE,TRUE,TRUE,TRUE,21.06286845,0.0667476,0.09139631,0.345365913,3.494769099,2368,473.6,962,991,72078,74445,75,14.8544
project_myoV-MINI,WT,44185,obs-08,330,142.4,30.97167055,0.619433411,hm-model/cp,27,2,8,600,103601,104312,TRUE,TRUE,TRUE,TRUE,21.06916364,0.048856288,0.091478387,1.254357385,1.916455128,712,142.4,1383,1390,103601,104312,75,20.7588
project_myoV-MINI,WT,44185,obs-04,1260,128.6,30.97681342,0.619536268,hm-model/cp,2,2,7,525,7257,7899,TRUE,TRUE,TRUE,TRUE,21.07266219,0.033062926,0.057831763,2.042153715,1.587615648,643,128.6,98,104,7257,7899,75,1.529
project_myoV-MINI,WT,44235,obs-01,480,168.4,30.98098253,0.619619651,hm-model/cp,8,2,10,750,21566,22407,TRUE,TRUE,TRUE,TRUE,21.07549832,0.021762496,0.041617709,1.678733616,3.066464346,842,168.4,288,297,21566,22407,75,4.4096
project_myoV-MINI,WT,44185,obs-04,975,228.8,31.01643007,0.620328601,hm-model/cp,3,2,14,1050,12600,13743,TRUE,TRUE,TRUE,TRUE,21.09961229,0.031945451,0.052078254,4.162202166,1.124072202,1144,228.8,170,183,12600,13743,75,2.7276
project_myoV-MINI,WT,44185,obs-30,75,567.8,31.0285248,0.620570496,hm-model/cp,6,2,36,2700,12223,15061,TRUE,TRUE,TRUE,TRUE,21.10784,0.077291025,0.11800666,3.187006651,5.880448495,2839,567.8,164,199,12223,15061,75,3.007
project_myoV-MINI,WT,44185,obs-20,90,187.4,31.10164,0.6220328,hm-model/cp,2,2,12,900,2363,3299,TRUE,TRUE,TRUE,TRUE,21.15757823,0.051412492,0.083272853,1.42152547,1.15514765,937,187.4,32,43,2363,3299,75,0.6578
project_myoV-MINI,WT,44235,obs-03,135,120.8,31.13796467,0.622759293,hm-model/cp,54,2,5,375,153389,153992,TRUE,TRUE,TRUE,TRUE,21.18228889,0.080588424,0.068578572,0.457547726,1.342816846,604,120.8,2048,2052,153389,153992,75,30.7944
